game_id,game_datetime,game_date,game_type,status,away_name,home_name,away_id,home_id,doubleheader,game_num,home_probable_pitcher,away_probable_pitcher,home_pitcher_note,away_pitcher_note,away_score,home_score,current_inning,inning_state,venue_id,venue_name,national_broadcasts,series_status,summary,winning_team,losing_team,winning_pitcher,losing_pitcher,save_pitcher,SEASON
566406,2019-06-06T19:40:00Z,2019-06-06,R,Final,Houston Astros,Seattle Mariners,117,136,N,1,Austin Adams,Justin Verlander,"Adams, a reliever, will make his first MLB start as the “opener,” with Tommy Milone to follow. Milone has filled in well in three starts since replacing rookie Erik Swanson, though a high pitch count limited his initial outings.","This season, Verlander is holding opponents to a .150 batting average, which is the second-lowest mark by any pitcher in his first 13 starts in the live-ball era. He's four strikeouts away from tying Mike Mussina for 20th all-time. The Astros are 10-3 in his starts.",8,7,14,Bottom,680,T-Mobile Park,[],HOU wins 3-1,2019-06-06 - Houston Astros (8) @ Seattle Mariners (7) (Final),Houston Astros,Seattle Mariners,Chris Devenski,Matt Festa,,2019
565636,2019-06-08T00:10:00Z,2019-06-07,R,Final,Baltimore Orioles,Houston Astros,110,117,N,1,Gerrit Cole,Gabriel Ynoa,"Cole has rebounded from a rough start on May 22 to pitch six innings in each of his past two, while giving up just two earned runs in each. The Astros won both those starts. Cole’s made just one career start vs. the O's, his last outing of '18.","Ynoa had a strong outing in his start on Sunday vs. the Giants, allowing two earned runs over five innings with two walks and four strikeouts. That was the right-hander's longest outing of the year.",3,4,11,Bottom,2392,Minute Maid Park,[],HOU leads 1-0,2019-06-07 - Baltimore Orioles (3) @ Houston Astros (4) (Final),Houston Astros,Baltimore Orioles,Cionel Pérez,Branden Kline,,2019
565637,2019-06-08T20:10:00Z,2019-06-08,R,Final,Baltimore Orioles,Houston Astros,110,117,N,1,Framber Valdez,Andrew Cashner,"Valdez, who in Spring Training was vying for the final rotation spot, will make his first start of ’19, assuming the job from Corbin Martin. Valdez hasn’t thrown more than 65 pitches in an outing since 2018, when he made five starts.","Cashner's start was pushed back two days to rest a sore leg, which he felt following his prior outing vs. the Giants. The Orioles love to score for Cashner -- they've tallied at least six runs of support in eight of his 12 starts this season.",4,1,9,Bottom,2392,Minute Maid Park,[],Series tied 1-1,2019-06-08 - Baltimore Orioles (4) @ Houston Astros (1) (Final),Baltimore Orioles,Houston Astros,Paul Fry,Will Harris,Miguel Castro,2019
565638,2019-06-09T18:10:00Z,2019-06-09,R,Final,Baltimore Orioles,Houston Astros,110,117,N,1,Wade Miley,Dylan Bundy,"In his last outing Tuesday vs. Seattle, Miley cruised through 5 innings but ended up charged with three runs when a pair of baserunners scored after he exited in the sixth. He’s given up three runs or fewer in 12 of his 13 starts.","Bundy has pitched well in his past seven starts, compiling a 3.54 ERA and 1.13 WHIP across 40 2/3 innings. The right-hander has a 6.23 ERA in four games (three starts) vs. Houston, having yielded 12 earned runs over 17 1/3 innings.",0,4,9,Top,2392,Minute Maid Park,[],HOU wins 2-1,2019-06-09 - Baltimore Orioles (0) @ Houston Astros (4) (Final),Houston Astros,Baltimore Orioles,Wade Miley,Dylan Bundy,Roberto Osuna,2019
565639,2019-06-12T00:10:00Z,2019-06-11,R,Final,Milwaukee Brewers,Houston Astros,158,117,N,1,Brad Peacock,Freddy Peralta,Peacock has been terrific in his past six starts -- which coincides with him pitching out of a full windup with the bases empty -- going 3-1 with a 1.32 ERA and a 0.94 WHIP in 34 innings pitched. He's struck out 41 batters and walked 11 in that span.,"Peralta couldn't have pitched much better on Thursday. In his first start since May 13, Peralta had his best of the season, tossing six innings while allowing just one run and striking out nine without surrendering a walk.",8,10,9,Top,2392,Minute Maid Park,[],HOU leads 1-0,2019-06-11 - Milwaukee Brewers (8) @ Houston Astros (10) (Final),Houston Astros,Milwaukee Brewers,Brad Peacock,Freddy Peralta,,2019
565640,2019-06-13T00:10:00Z,2019-06-12,R,Final,Milwaukee Brewers,Houston Astros,158,117,N,1,Justin Verlander,Brandon Woodruff,"Verlander was denied his 10th win Thursday in Seattle when the Astros' bullpen blew a late lead. He's 34-7 with a 2.73 ERA in 48 career Interleague starts, including 2-0 with a 1.08 ERA in two starts against Milwaukee. He leads the Majors with 0.74 WHIP.","Woodruff earned the win in his most recent outing last Friday, holding the Pirates to three earned runs over 6 innings with one walk and 10 strikeouts. He's among the NL leaders in wins and strikeouts. Milwaukee is 11-2 in games he starts.",6,3,14,Bottom,2392,Minute Maid Park,['ESPN'],Series tied 1-1,2019-06-12 - Milwaukee Brewers (6) @ Houston Astros (3) (Final),Milwaukee Brewers,Houston Astros,Adrian Houser,Cionel Pérez,,2019
565641,2019-06-15T00:10:00Z,2019-06-14,R,Final,Toronto Blue Jays,Houston Astros,141,117,N,1,Gerrit Cole,Aaron Sanchez,"Cole struck out a season-high 14 batters in his previous outing Friday against Baltimore, giving him an MLB-leading 130 and marking his seventh double-digit strikeout game of the season. He also induced 29 swinging strikes, the most in any MLB start this year.",Sanchez will look to right the ship against Gerrit Cole and the red-hot Astros after allowing nine earned runs over his past two outings -- the most he's conceded over a two-game span this season.,2,15,9,Top,2392,Minute Maid Park,[],HOU leads 1-0,2019-06-14 - Toronto Blue Jays (2) @ Houston Astros (15) (Final),Houston Astros,Toronto Blue Jays,Gerrit Cole,Aaron Sanchez,Rogelio Armenteros,2019
565642,2019-06-15T20:10:00Z,2019-06-15,R,Final,Toronto Blue Jays,Houston Astros,141,117,N,1,Framber Valdez,Clayton Richard,"In his first start of the season Saturday against Baltimore, the lefty struck out seven batters and allowed five hits and one run in seven innings. He began the year in the bullpen, posting a 3.12 ERA in 14 outings (26 innings).","Richard will make his fifth start of the year, looking to rebound from a rough showing last time out after taking the loss with seven earned runs across 2 2/3 innings against the D-backs.",2,7,9,Top,2392,Minute Maid Park,[],HOU wins 2-0,2019-06-15 - Toronto Blue Jays (2) @ Houston Astros (7) (Final),Houston Astros,Toronto Blue Jays,Framber Valdez,Clayton Richard,,2019
565643,2019-06-16T18:10:00Z,2019-06-16,R,Final,Toronto Blue Jays,Houston Astros,141,117,N,1,Brad Peacock,Trent Thornton,"Peacock has gone 4-1 with a 2.01 ERA in his last seven starts, striking out 45 batters in 40 1/3 innings in that span. In home games this year, Peacock is 3-1 with a 2.90 ERA. The Astros are 6-1 in the seven games Peacock has started at home.",The rookie Thornton pitched himself out of some tough situations last time out but took the loss with five innings of three-run ball against the Orioles. He's looking for his second win of the year.,12,0,9,Bottom,2392,Minute Maid Park,[],HOU wins 2-1,2019-06-16 - Toronto Blue Jays (12) @ Houston Astros (0) (Final),Toronto Blue Jays,Houston Astros,Trent Thornton,Brad Peacock,,2019
565253,2019-06-17T23:10:00Z,2019-06-17,R,Final,Houston Astros,Cincinnati Reds,117,113,N,1,Luis Castillo,Wade Miley,"Castillo showed some mettle in his no-decision Tuesday at Cleveland. In the sixth inning, with the bases loaded and one out, he recorded back-to-back strikeouts, including on his 109th and final pitch, to escape a pressure-packed moment.","Miley has allowed three runs or fewer in 13 of his 14 starts this year, eight of which have been quality starts. He threw six scoreless innings on Sunday against the Orioles. The Astros are 10-4 this year in games started by the veteran left-hander.",2,3,9,Top,2602,Great American Ball Park,[],CIN leads 1-0,2019-06-17 - Houston Astros (2) @ Cincinnati Reds (3) (Final),Cincinnati Reds,Houston Astros,Luis Castillo,Wade Miley,Michael Lorenzen,2019
565254,2019-06-18T23:10:00Z,2019-06-18,R,Final,Houston Astros,Cincinnati Reds,117,113,N,1,Anthony DeSclafani,Justin Verlander,"This will be DeSclafani's first career start vs. the Astros. Michael Brantley has faced him the most, albeit a small sample size of 2-for-5 with a homer and three RBIs. DeSclafani is 3-2 with a 4.27 ERA in nine career Interleague games.","Verlander struck out a career-high 15 batters on Wednesday against the Brewers, joining Randy Johnson (1998) as the only Astros pitchers to have at least 15 strikeouts and no walks. He's one strikeout shy of tying Mickey Lolich (2,832) for 19th all-time.",3,4,9,Top,2602,Great American Ball Park,[],CIN wins 2-0,2019-06-18 - Houston Astros (3) @ Cincinnati Reds (4) (Final),Cincinnati Reds,Houston Astros,Anthony DeSclafani,Justin Verlander,Michael Lorenzen,2019
565255,2019-06-19T16:35:00Z,2019-06-19,R,Final,Houston Astros,Cincinnati Reds,117,113,N,1,Tyler Mahle,Gerrit Cole,Mahle voiced irritation with David Bell about being lifted after 4 1/3 innings and 96 pitches in Friday's 7-1 loss to the Rangers. Bell said the issue is over and respected Mahle's competitiveness and desire to stay in games.,"Cole has double-digit strikeouts in eight of his 15 starts this year and leads the AL with 140 strikeouts. He leads the Majors with 13.9 strikeouts per nine innings. In his last four starts, he's 2-0 with a 2.52 ERA with 40 strikeouts in 25 innings.",2,3,9,Bottom,2602,Great American Ball Park,[],CIN wins 3-0,2019-06-19 - Houston Astros (2) @ Cincinnati Reds (3) (Final),Cincinnati Reds,Houston Astros,Matt Bowman,Roberto Osuna,,2019
567496,2019-06-20T23:05:00Z,2019-06-20,R,Final,Houston Astros,New York Yankees,117,147,N,1,Chad Green,Framber Valdez,"The Yankees have won each of the four games in which Green has been used as their opener. Green last pitched on Saturday, tossing two scoreless innings as the opener against the White Sox.","Valdez is making his third start of the season since being moved from the bullpen. He struck out a career-high eight batters in six innings in Saturday's win over the Blue Jays. In his career, he's 3-1 with a 2.41 ERA as a starter (seven starts).",6,10,9,Top,3313,Yankee Stadium,[],NYY leads 1-0,2019-06-20 - Houston Astros (6) @ New York Yankees (10) (Final),New York Yankees,Houston Astros,Nestor Cortes,Framber Valdez,Aroldis Chapman,2019
567497,2019-06-21T23:05:00Z,2019-06-21,R,Final,Houston Astros,New York Yankees,117,147,N,1,James Paxton,Brad Peacock,"Paxton was sharp in his last outing, limiting the White Sox to two runs and eight hits over six innings, marking his first win since returning from the injured list. He lost to the Astros on April 10 in Houston.","Peacock is 4-2 with a 2.58 ERA in his past eight starts, allowing 33 hits and striking out 50 in 45 1/3 innings in that stretch. He has allowed four runs in each of his past two starts, allowing 12 hits (four homers) in 11 1/3 innings.",1,4,9,Top,3313,Yankee Stadium,['MLBN (out-of-market only)'],NYY leads 2-0,2019-06-21 - Houston Astros (1) @ New York Yankees (4) (Final),New York Yankees,Houston Astros,James Paxton,Brad Peacock,Aroldis Chapman,2019
567498,2019-06-22T23:15:00Z,2019-06-22,R,Final,Houston Astros,New York Yankees,117,147,N,1,Masahiro Tanaka,Wade Miley,"Tanaka is coming off his finest start of the year, a two-hit shutout of the Rays in which he struck out a season-high 10. Tanaka took a no-decision in Houston on April 8, allowing a run on three hits in six innings.","Miley has allowed three or fewer runs in 14 of his 15 starts this year. He has walked nine batters in his past three starts, including four in Monday's loss to the Reds. The Astros are 10-5 in games he has started. He has a 4.68 ERA on the road.",5,7,9,Top,3313,Yankee Stadium,['FOX'],NYY wins 3-0,2019-06-22 - Houston Astros (5) @ New York Yankees (7) (Final),New York Yankees,Houston Astros,Jonathan Holder,Ryan Pressly,Zack Britton,2019
567499,2019-06-23T18:05:00Z,2019-06-23,R,Final,Houston Astros,New York Yankees,117,147,N,1,J.A. Happ,Justin Verlander,"Happ had to grind through five innings in his last start, scattering seven hits but permitting only two runs to the Rays. Happ improved to 6-0 with a 4.29 ERA in his last eight starts, with the Yanks having won seven of those games.","This will be Verlander's fourth attempt at his 10th win of season. In his past three starts, he's 0-1 with a 4.43 ERA. He has allowed three homers in each of past two starts. His 2,839 strikeouts are 16 behind Hall of Famer Jim Bunning for 18th all-time.",9,4,9,Bottom,3313,Yankee Stadium,['MLBN (out-of-market only)'],NYY wins 3-1,2019-06-23 - Houston Astros (9) @ New York Yankees (4) (Final),Houston Astros,New York Yankees,Justin Verlander,J.A. Happ,,2019
565644,2019-06-26T00:10:00Z,2019-06-25,R,Final,Pittsburgh Pirates,Houston Astros,134,117,N,1,Gerrit Cole,Trevor Williams,Cole will pitch against the Pirates for the first time when the Astros return to Houston. He spent his first five MLB seasons with Pittsburgh. Cole is rolling into the homestand opener with a Major League-leading 148 strikeouts.,Williams allowed seven runs Wednesday in his return from the injured list but settled down to retire the final nine hitters he faced. The Pirates expect another step forward now that Williams has shaken off the rust from a month-long stint on the IL.,1,5,9,Top,2392,Minute Maid Park,[],HOU leads 1-0,2019-06-25 - Pittsburgh Pirates (1) @ Houston Astros (5) (Final),Houston Astros,Pittsburgh Pirates,Gerrit Cole,Trevor Williams,,2019
565645,2019-06-27T00:10:00Z,2019-06-26,R,Final,Pittsburgh Pirates,Houston Astros,134,117,N,1,Framber Valdez,Dario Agrazal,"After opening the season with 14 relief appearances, Valdez makes his fourth straight start. The 25-year-old is 1-1 with a 4.41 ERA in his first three. He's looking to bounce back from a five-run outing on Thursday at Yankee Stadium.","Agrazal made his big league debut on June 15 at Miami, taking a no-decision after yielding three runs (two earned) over four innings. In 13 Minor League outings this year, he has a combined 3.87 ERA and 1.09 WHIP across 79 innings.",14,2,9,Bottom,2392,Minute Maid Park,[],Series tied 1-1,2019-06-26 - Pittsburgh Pirates (14) @ Houston Astros (2) (Final),Pittsburgh Pirates,Houston Astros,Dario Agrazal,Framber Valdez,,2019
565646,2019-06-27T18:10:00Z,2019-06-27,R,Final,Pittsburgh Pirates,Houston Astros,134,117,N,1,Brad Peacock,Joe Musgrove,Peacock took the loss against the Yankees in his last start despite allowing two runs over six innings with 11 strikeouts. The right-hander has only one win in his past six starts despite a solid 3.67 ERA.,"Musgrove relied on his four-seam fastball and slider in an excellent start against the Padres on Friday, when he allowed one run on five hits and struck out eight in seven innings. He will be working on five days' rest for the seventh time this year.",10,0,9,Bottom,2392,Minute Maid Park,[],PIT wins 2-1,2019-06-27 - Pittsburgh Pirates (10) @ Houston Astros (0) (Final),Pittsburgh Pirates,Houston Astros,Joe Musgrove,Brad Peacock,,2019
565647,2019-06-29T00:10:00Z,2019-06-28,R,Final,Seattle Mariners,Houston Astros,136,117,N,1,Wade Miley,Matt Carasiti,"Miley has allowed more than three earned runs in a game only twice in 16 starts, having given up four runs both times. That included last Saturday at Yankee Stadium, in which he began by taking a no-hitter into the fifth.","The 27-year-old rookie will try to repeat the scoreless first inning he threw in his initial shot as an opener on Wednesday vs. the Brewers, with veteran lefty Tommy Milone to follow. Milone has a 2.55 ERA in 17 2/3 innings in three games in that role.",1,2,10,Bottom,2392,Minute Maid Park,[],HOU leads 1-0,2019-06-28 - Seattle Mariners (1) @ Houston Astros (2) (Final),Houston Astros,Seattle Mariners,Will Harris,Matt Festa,,2019
565648,2019-06-30T00:15:00Z,2019-06-29,R,Final,Seattle Mariners,Houston Astros,136,117,N,1,Justin Verlander,Yusei Kikuchi,"Verlander has thrown at least seven innings in eight of his past nine starts. He's given up 21 homers this year, 17 of which have been solo shots. He gave up three homers in back-to-back starts before allowing one on Sunday in New York","During his last start, Kikuchi got back in the win column for the first time since May 19. He allowed three runs in his six innings of work in the victory vs. the Orioles, walking five and striking out three.",5,6,10,Bottom,2392,Minute Maid Park,['FOX'],HOU wins 2-0,2019-06-29 - Seattle Mariners (5) @ Houston Astros (6) (Final),Houston Astros,Seattle Mariners,Chris Devenski,Roenis Elías,,2019
565649,2019-06-30T18:10:00Z,2019-06-30,R,Final,Seattle Mariners,Houston Astros,136,117,N,1,Gerrit Cole,Marco Gonzales,"Cole has posted a quality start in each of his past six games, with a 2.19 ERA and 51 strikeouts in 37 innings in that span. He's allowed two earned runs or less in eight of his last nine starts. He left his last start leading the AL with 151 strikeouts.","Gonzales pitched well in his last start vs. the Brewers on Tuesday, tossing five innings and allowing just two earned runs while striking out four in the Mariners' 8-3 victory. The southpaw has won each of his last four starts.",1,6,9,Top,2392,Minute Maid Park,[],HOU wins 3-0,2019-06-30 - Seattle Mariners (1) @ Houston Astros (6) (Final),Houston Astros,Seattle Mariners,Gerrit Cole,Marco Gonzales,,2019
565456,2019-07-03T00:10:00Z,2019-07-02,R,Final,Houston Astros,Colorado Rockies,117,115,N,1,Germán Márquez,José Urquidy,"Marquez has a 5.70 ERA in nine home starts, but he is 4-1 at Coors Field, which shows discipline in handling frequent high-scoring games. He tossed seven innings of one-run ball in his only previous start vs. Houston in 2018.","In 76 2/3 innings combined this year in the Minors, Urquidy has 104 strikeouts and 15 walks with a 3.40 ERA and a 0.98 WHIP.",9,8,9,Bottom,19,Coors Field,[],HOU leads 1-0,2019-07-02 - Houston Astros (9) @ Colorado Rockies (8) (Final),Houston Astros,Colorado Rockies,Will Harris,Jake McGee,Roberto Osuna,2019
565457,2019-07-04T00:10:00Z,2019-07-03,R,Final,Houston Astros,Colorado Rockies,117,115,N,1,Peter Lambert,Wade Miley,Lambert has a 9.95 ERA in three career starts at Coors Field. Those early starts have shown that he needs to hit the bottom of the strike zone consistently. He'll be facing the Astros for the first time.,"Miley is 2-3 with a 4.94 ERA in nine road starts this year, only three of which have been quality starts. He hasn't won on the road since beating the Tigers on May 14. He's 7-2 with a 3.89 ERA in his career against the Rockies.",4,2,9,Bottom,19,Coors Field,[],HOU wins 2-0,2019-07-03 - Houston Astros (4) @ Colorado Rockies (2) (Final),Houston Astros,Colorado Rockies,Wade Miley,Peter Lambert,Roberto Osuna,2019
565650,2019-07-06T00:10:00Z,2019-07-05,R,Final,Los Angeles Angels,Houston Astros,108,117,N,1,Justin Verlander,Noé Ramirez,"Verlander, an All-Star for the eighth time this season, is two strikeouts away from tying Jim Bunning for 18th on the all-time list. He's 1-1 with a 4.75 ERA in his past five starts, allowing nine home runs in 32 1/3 innings in that span.","Ramirez will be the Angels’ opener for the fourth time, with righty Felix Pena (5-2, 4.73 ERA) to follow. The Angels have used an opener ahead of Pena in 11 of his past 12 appearances.",5,4,9,Bottom,2392,Minute Maid Park,[],LAA leads 1-0,2019-07-05 - Los Angeles Angels (5) @ Houston Astros (4) (Final),Los Angeles Angels,Houston Astros,Félix Peña,Justin Verlander,Hansel Robles,2019
565651,2019-07-06T23:15:00Z,2019-07-06,R,Final,Los Angeles Angels,Houston Astros,108,117,N,1,Gerrit Cole,Andrew Heaney,"Cole, who made his second consecutive All-Star Game and third overall, went 3-0 with a 1.89 ERA in six starts in June. He struck out 49 batters and allowed 10 walks in 38 innings in the month. He leads the AL with 161 strikeouts.",Heaney will attempt to rebound from his second loss of the season. He allowed five runs on six hits and a walk in six innings Sunday vs. the A’s. Heaney has 44 strikeouts in 36 2/3 innings this season.,0,4,9,Top,2392,Minute Maid Park,['FOX'],Series tied 1-1,2019-07-06 - Los Angeles Angels (0) @ Houston Astros (4) (Final),Houston Astros,Los Angeles Angels,Gerrit Cole,Andrew Heaney,,2019
565652,2019-07-07T18:10:00Z,2019-07-07,R,Final,Los Angeles Angels,Houston Astros,108,117,N,1,José Urquidy,José Suarez,"This will be second big league start for Urquidy. In his Major League debut on Tuesday at Colorado, he allowed two runs and six hits in 3 2/3 innings. In 76 2/3 Minor League innings, he has 104 strikeouts and 15 walks with a 3.40 ERA and 0.98 WHIP.","Suarez will make his sixth start of the season, and fifth on the road. He hasn't thrown more than 91 pitches or more than 5 2/3 innings in a game. He struck out seven Rangers in four innings on Tuesday.",10,11,10,Bottom,2392,Minute Maid Park,[],HOU wins 2-1,2019-07-07 - Los Angeles Angels (10) @ Houston Astros (11) (Final),Houston Astros,Los Angeles Angels,Ryan Pressly,Taylor Cole,,2019
566810,2019-07-12T00:05:00Z,2019-07-11,R,Final,Houston Astros,Texas Rangers,117,140,N,1,Lance Lynn,Framber Valdez,"Lynn is 9-2 with a 3.09 ERA and a 1.11 WHIP in his last 13 starts. He is averaging 4.73 strikeouts per walk, which ranks eighth best in the American League. He lost his only start against the Astros this season, but he is 4-2 with a 2.20 ERA in seven career starts against them.","Valdez worked in the bullpen before being moved into the rotation June 8, going 1-2 with a 6.52 ERA in four starts. He was sent to Triple-A on June 27 and made two starts at Round Rock, giving up two runs and six hits in 9 2/3 innings. He last pitched Saturday.",0,5,9,Top,13,Globe Life Park in Arlington,['ESPN'],TEX leads 1-0,2019-07-11 - Houston Astros (0) @ Texas Rangers (5) (Final),Texas Rangers,Houston Astros,Lance Lynn,Framber Valdez,,2019
566811,2019-07-13T00:05:00Z,2019-07-12,R,Final,Houston Astros,Texas Rangers,117,140,N,1,Jesse Chavez,Gerrit Cole,"Chavez is making his first appearance against the Astros since throwing one scoreless inning on May 11 in Houston. He is 3-2 with a 3.63 ERA in nine starts and 24 relief appearances against them in his career. In 18 games (one start) at home this season, Chavez has a 4.26 ERA.","After giving up six runs in five innings on May 22 against the White Sox, Cole has been on a dominating stretch in which he’s 5-0 with a 1.76 ERA in his last eight starts, with 70 strikeouts in 51 innings. He was June’s Pitcher of the Month in the AL.",8,9,9,Bottom,13,Globe Life Park in Arlington,[],TEX leads 2-0,2019-07-12 - Houston Astros (8) @ Texas Rangers (9) (Final),Texas Rangers,Houston Astros,Shawn Kelley,Roberto Osuna,,2019
566812,2019-07-14T00:05:00Z,2019-07-13,R,Final,Houston Astros,Texas Rangers,117,140,N,1,Mike Minor,Wade Miley,"Minor is pitching for the first time in 12 days after being skipped in his last start before the All-Star break. He is 6-2 with a 2.05 ERA and a 1.18 WHIP in his last 12 starts. Against the Astros this season, the All-Star left-hander is 1-1 with a 2.25 ERA in two starts.","The Astros are inserting Miley, a lefty, between hard-throwing right-handers Justin Verlander and Gerrit Cole to start the second half. Miley had 10 quality starts in 18 first-half outings, including allowing two runs in 12 innings in his final two starts before the break.",7,6,11,Bottom,13,Globe Life Park in Arlington,[],TEX leads 2-1,2019-07-13 - Houston Astros (7) @ Texas Rangers (6) (Final),Houston Astros,Texas Rangers,Josh James,Brett Martin,Roberto Osuna,2019
566813,2019-07-14T19:05:00Z,2019-07-14,R,Final,Houston Astros,Texas Rangers,117,140,N,1,Ariel Jurado,Justin Verlander,Jurado allowed six runs in six innings in a 6-2 loss to the Angels in his last start on July 3. He is 4-2 with a 5.63 ERA in his past seven starts. He is 2-3 with a 4.73 ERA in five starts and four relief appearances at home.,"Verlander, who started and threw a scoreless inning for the AL in Tuesday’s All-Star Game, finished the first half leading the Majors in WHIP (0.81) and homers allowed (26), was tied for third in strikeouts (153) and tied for third in the AL in wins (10).",12,4,9,Bottom,13,Globe Life Park in Arlington,[],Series tied 2-2,2019-07-14 - Houston Astros (12) @ Texas Rangers (4) (Final),Houston Astros,Texas Rangers,Justin Verlander,Ariel Jurado,,2019
564780,2019-07-16T02:07:00Z,2019-07-15,R,Final,Houston Astros,Los Angeles Angels,117,108,N,1,Griffin Canning,Josh James,"Canning had a solid first half in his rookie season, but he gave up six runs over 3 1/3 innings against the Rangers last time out. Prior to that outing, Canning had a 4.60 ERA in five June starts.","Josh James, who dialed it up to 101 mph while throwing two hitless innings in relief on Saturday, will start as an opener ahead of lefty Framber Valdez, who has posted an 11.57 ERA in the first inning of the five games he's started this year.",6,9,9,Top,1,Angel Stadium,['MLBN (out-of-market only)'],LAA leads 1-0,2019-07-15 - Houston Astros (6) @ Los Angeles Angels (9) (Final),Los Angeles Angels,Houston Astros,Justin Anderson,Framber Valdez,Hansel Robles,2019
564781,2019-07-17T02:07:00Z,2019-07-16,R,Final,Houston Astros,Los Angeles Angels,117,108,N,1,Andrew Heaney,Héctor Rondón,"Heaney, who was the late Tyler Skaggs' best friend, is coming off an emotional outing in which he allowed two runs over five innings in Houston. His start began with a slow curveball to honor Skaggs.","The Astros will go with Rondon as an opener, the first time in his career that the setup man will start a game. Rogelio Armenteros will be called up from Triple-A to serve as the ""bulk"" pitcher for the game, handling the innings behind Rondon.",2,7,9,Top,1,Angel Stadium,[],LAA leads 2-0,2019-07-16 - Houston Astros (2) @ Los Angeles Angels (7) (Final),Los Angeles Angels,Houston Astros,Noé Ramirez,Héctor Rondón,,2019
564782,2019-07-18T02:07:00Z,2019-07-17,R,Final,Houston Astros,Los Angeles Angels,117,108,N,1,Félix Peña,Gerrit Cole,"The Angels will not use an opener before Pena this time. The right-hander is coming off an unforgettable outing against the Mariners, throwing seven no-hit innings to complete a combined no-hitter.","Cole has been terrific lately, going 5-0 with a 2.21 ERA in his last nine starts. He's struck out 83 batters and walked 15 batters in 57 innings in that stretch. He leads the AL in strikeouts (183) and strikeouts per nine innings (13.43).",11,2,9,Bottom,1,Angel Stadium,['MLBN (out-of-market only)'],LAA leads 2-1,2019-07-17 - Houston Astros (11) @ Los Angeles Angels (2) (Final),Houston Astros,Los Angeles Angels,Gerrit Cole,Félix Peña,,2019
564783,2019-07-19T01:07:00Z,2019-07-18,R,Final,Houston Astros,Los Angeles Angels,117,108,N,1,Matt Harvey,Wade Miley,"Harvey was much better in his return from an upper back strain, allowing one run over 5 2/3 innings against the Mariners in his last start. His velocity was also slightly better with improved mechanics.","Miley has posted three consecutive quality starts, going 1-0 with a 2.41 ERA in that stretch. In his previous start on Saturday in Arlington, he allowed three homers -- his total from his previous six starts. The lefty has 11 quality starts in 19 games this season.",6,2,9,Bottom,1,Angel Stadium,[],Series tied 2-2,2019-07-18 - Houston Astros (6) @ Los Angeles Angels (2) (Final),Houston Astros,Los Angeles Angels,Wade Miley,Matt Harvey,,2019
565653,2019-07-20T00:10:00Z,2019-07-19,R,Final,Texas Rangers,Houston Astros,140,117,N,1,Justin Verlander,Mike Minor,"Verlander's first start of the second half also came against the Rangers on July 14, and he allowed two runs on four hits and one walk, while striking out seven in six innings. This will be his fifth time facing Texas this season, and second time at home.",Minor is making his second straight start against the Astros. He allowed four runs in five innings on Saturday at home. He is 1-1 with a 3.71 ERA in three starts against them this season. Minor is 4-2 with a 2.73 ERA in nine starts on the road.,3,4,9,Top,2392,Minute Maid Park,[],HOU leads 1-0,2019-07-19 - Texas Rangers (3) @ Houston Astros (4) (Final),Houston Astros,Texas Rangers,Justin Verlander,Mike Minor,Roberto Osuna,2019
565654,2019-07-20T23:10:00Z,2019-07-20,R,Final,Texas Rangers,Houston Astros,140,117,N,1,José Urquidy,Ariel Jurado,Urquidy is up from Triple-A Round Rock to make his third Major League start. He allowed two runs in 3 2/3 innings in his July 2 debut and five runs in 2 1/3 innings July 7. He has 109 strikeouts and 16 walks in 81 2/3 innings in the Minors this year.,Jurado is 1-0 with a 5.87 ERA in one start and two relief appearances against the Astros. He allowed five runs in four innings in a 12-4 loss to Houston on Sunday. Jurado is 3-1 with a 3.74 ERA in four starts and six relief appearances on the road.,1,6,9,Top,2392,Minute Maid Park,[],HOU wins 2-0,2019-07-20 - Texas Rangers (1) @ Houston Astros (6) (Final),Houston Astros,Texas Rangers,José Urquidy,Ariel Jurado,,2019
565655,2019-07-21T18:10:00Z,2019-07-21,R,Final,Texas Rangers,Houston Astros,140,117,N,1,Rogelio Armenteros,Lance Lynn,"Armenteros will get another turn in the Astros' rotation, which has been depleted by injury. Serving as the ""bulk"" pitcher at Angel Stadium on July 16, he allowed just one unearned run on two hits and one walk, with three strikeouts in four innings.","Lynn is 1-1 with a 1.93 ERA in two starts against the Astros. He threw seven scoreless innings in a 5-0 victory over Houston on July 11, allowing six hits and two walks while striking out 11. Lynn is 4-4 with a 3.45 ERA in nine road starts this season.",3,5,9,Top,2392,Minute Maid Park,[],HOU wins 3-0,2019-07-21 - Texas Rangers (3) @ Houston Astros (5) (Final),Houston Astros,Texas Rangers,Rogelio Armenteros,Lance Lynn,Roberto Osuna,2019
